row_id,track,phase,model_label,source_file,reason
A::qwen3-8b__bf16::5-3::translated_hackerman::4::34573904370d0992,A,,qwen3-8b__bf16,C:\Users\jerry\Desktop\lab\0311\0520\results\from_second_model\track_a\qwen3-8b__bf16\results_qwen3-8b__bf16.json,absent_from_clean_csv
A::qwen3-8b__bf16::6-3::noAttack::4::32a8462fb3c1c16a,A,,qwen3-8b__bf16,C:\Users\jerry\Desktop\lab\0311\0520\results\from_second_model\track_a\qwen3-8b__bf16\results_qwen3-8b__bf16.json,absent_from_clean_csv
A::qwen3-8b__bf16::9-3::noAttack::4::db38ab28406e5f6c,A,,qwen3-8b__bf16,C:\Users\jerry\Desktop\lab\0311\0520\results\from_second_model\track_a\qwen3-8b__bf16\results_qwen3-8b__bf16.json,absent_from_clean_csv
A::qwen3-8b__bf16::9-3::translated_con_per::4::db38ab28406e5f6c,A,,qwen3-8b__bf16,C:\Users\jerry\Desktop\lab\0311\0520\results\from_second_model\track_a\qwen3-8b__bf16\results_qwen3-8b__bf16.json,absent_from_clean_csv
A::qwen3-8b__bf16::9-3::translated_dan::4::db38ab28406e5f6c,A,,qwen3-8b__bf16,C:\Users\jerry\Desktop\lab\0311\0520\results\from_second_model\track_a\qwen3-8b__bf16\results_qwen3-8b__bf16.json,absent_from_clean_csv
B::ds-llama-8b__bf16::init::0::26::40::ca259337c2154532,B,init,ds-llama-8b__bf16,C:\Users\jerry\Desktop\lab\0311\0520\results\from_second_model\track_b\ds-llama-8b__bf16\init\redteam\baseline\ds-llama-8b\all_results_long.csv,absent_from_clean_csv
B::ds-llama-8b__bf16::init::0::286::40::fdfc81e37063aac8,B,init,ds-llama-8b__bf16,C:\Users\jerry\Desktop\lab\0311\0520\results\from_second_model\track_b\ds-llama-8b__bf16\init\redteam\baseline\ds-llama-8b\all_results_long.csv,absent_from_clean_csv
B::ds-llama-8b__bf16::init::0::299::40::97e61f863a0d4401,B,init,ds-llama-8b__bf16,C:\Users\jerry\Desktop\lab\0311\0520\results\from_second_model\track_b\ds-llama-8b__bf16\init\redteam\baseline\ds-llama-8b\all_results_long.csv,absent_from_clean_csv
B::ds-llama-8b__bf16::init::0::91::40::cb32df10d81f84d8,B,init,ds-llama-8b__bf16,C:\Users\jerry\Desktop\lab\0311\0520\results\from_second_model\track_b\ds-llama-8b__bf16\init\redteam\baseline\ds-llama-8b\all_results_long.csv,absent_from_clean_csv
B::ds-llama-8b__bf16::init::10::26::40::79c26bf5aa801513,B,init,ds-llama-8b__bf16,C:\Users\jerry\Desktop\lab\0311\0520\results\from_second_model\track_b\ds-llama-8b__bf16\init\redteam\baseline\ds-llama-8b\all_results_long.csv,absent_from_clean_csv
B::ds-llama-8b__bf16::init::10::299::40::04d2b6a4fae773b8,B,init,ds-llama-8b__bf16,C:\Users\jerry\Desktop\lab\0311\0520\results\from_second_model\track_b\ds-llama-8b__bf16\init\redteam\baseline\ds-llama-8b\all_results_long.csv,absent_from_clean_csv
B::ds-llama-8b__bf16::init::11::26::40::d1bca069d5578bb8,B,init,ds-llama-8b__bf16,C:\Users\jerry\Desktop\lab\0311\0520\results\from_second_model\track_b\ds-llama-8b__bf16\init\redteam\baseline\ds-llama-8b\all_results_long.csv,absent_from_clean_csv
B::ds-llama-8b__bf16::init::11::286::40::4c51d8c06bfae456,B,init,ds-llama-8b__bf16,C:\Users\jerry\Desktop\lab\0311\0520\results\from_second_model\track_b\ds-llama-8b__bf16\init\redteam\baseline\ds-llama-8b\all_results_long.csv,absent_from_clean_csv
B::ds-llama-8b__bf16::init::11::299::40::a92e07c22c372422,B,init,ds-llama-8b__bf16,C:\Users\jerry\Desktop\lab\0311\0520\results\from_second_model\track_b\ds-llama-8b__bf16\init\redteam\baseline\ds-llama-8b\all_results_long.csv,absent_from_clean_csv
B::ds-llama-8b__bf16::init::12::143::40::d6b9b95d10a25efd,B,init,ds-llama-8b__bf16,C:\Users\jerry\Desktop\lab\0311\0520\results\from_second_model\track_b\ds-llama-8b__bf16\init\redteam\baseline\ds-llama-8b\all_results_long.csv,absent_from_clean_csv
B::ds-llama-8b__bf16::init::12::26::40::2bf60ac38eb9afe1,B,init,ds-llama-8b__bf16,C:\Users\jerry\Desktop\lab\0311\0520\results\from_second_model\track_b\ds-llama-8b__bf16\init\redteam\baseline\ds-llama-8b\all_results_long.csv,absent_from_clean_csv
B::ds-llama-8b__bf16::init::12::286::40::2077f515db927d8b,B,init,ds-llama-8b__bf16,C:\Users\jerry\Desktop\lab\0311\0520\results\from_second_model\track_b\ds-llama-8b__bf16\init\redteam\baseline\ds-llama-8b\all_results_long.csv,absent_from_clean_csv
B::ds-llama-8b__bf16::init::12::299::40::56df4f96a74e86e2,B,init,ds-llama-8b__bf16,C:\Users\jerry\Desktop\lab\0311\0520\results\from_second_model\track_b\ds-llama-8b__bf16\init\redteam\baseline\ds-llama-8b\all_results_long.csv,absent_from_clean_csv
B::ds-llama-8b__bf16::init::1::299::40::6ae9ffcaccfd4eb9,B,init,ds-llama-8b__bf16,C:\Users\jerry\Desktop\lab\0311\0520\results\from_second_model\track_b\ds-llama-8b__bf16\init\redteam\baseline\ds-llama-8b\all_results_long.csv,absent_from_clean_csv
B::ds-llama-8b__bf16::init::1::91::40::783b747127b45137,B,init,ds-llama-8b__bf16,C:\Users\jerry\Desktop\lab\0311\0520\results\from_second_model\track_b\ds-llama-8b__bf16\init\redteam\baseline\ds-llama-8b\all_results_long.csv,absent_from_clean_csv
B::ds-llama-8b__bf16::init::2::299::40::c1ba26763fac600c,B,init,ds-llama-8b__bf16,C:\Users\jerry\Desktop\lab\0311\0520\results\from_second_model\track_b\ds-llama-8b__bf16\init\redteam\baseline\ds-llama-8b\all_results_long.csv,absent_from_clean_csv
B::ds-llama-8b__bf16::init::3::26::40::ca259337c2154532,B,init,ds-llama-8b__bf16,C:\Users\jerry\Desktop\lab\0311\0520\results\from_second_model\track_b\ds-llama-8b__bf16\init\redteam\baseline\ds-llama-8b\all_results_long.csv,absent_from_clean_csv
B::ds-llama-8b__bf16::init::3::286::40::fdfc81e37063aac8,B,init,ds-llama-8b__bf16,C:\Users\jerry\Desktop\lab\0311\0520\results\from_second_model\track_b\ds-llama-8b__bf16\init\redteam\baseline\ds-llama-8b\all_results_long.csv,absent_from_clean_csv
B::ds-llama-8b__bf16::init::3::299::40::97e61f863a0d4401,B,init,ds-llama-8b__bf16,C:\Users\jerry\Desktop\lab\0311\0520\results\from_second_model\track_b\ds-llama-8b__bf16\init\redteam\baseline\ds-llama-8b\all_results_long.csv,absent_from_clean_csv
B::ds-llama-8b__bf16::init::3::91::40::cb32df10d81f84d8,B,init,ds-llama-8b__bf16,C:\Users\jerry\Desktop\lab\0311\0520\results\from_second_model\track_b\ds-llama-8b__bf16\init\redteam\baseline\ds-llama-8b\all_results_long.csv,absent_from_clean_csv
B::ds-llama-8b__bf16::init::4::156::40::274502e7a0687011,B,init,ds-llama-8b__bf16,C:\Users\jerry\Desktop\lab\0311\0520\results\from_second_model\track_b\ds-llama-8b__bf16\init\redteam\baseline\ds-llama-8b\all_results_long.csv,absent_from_clean_csv
B::ds-llama-8b__bf16::init::4::26::40::536c22ee863337c3,B,init,ds-llama-8b__bf16,C:\Users\jerry\Desktop\lab\0311\0520\results\from_second_model\track_b\ds-llama-8b__bf16\init\redteam\baseline\ds-llama-8b\all_results_long.csv,absent_from_clean_csv
B::ds-llama-8b__bf16::init::4::286::40::5c61bef3ab557cef,B,init,ds-llama-8b__bf16,C:\Users\jerry\Desktop\lab\0311\0520\results\from_second_model\track_b\ds-llama-8b__bf16\init\redteam\baseline\ds-llama-8b\all_results_long.csv,absent_from_clean_csv
B::ds-llama-8b__bf16::init::4::91::40::71ebec80b1b88570,B,init,ds-llama-8b__bf16,C:\Users\jerry\Desktop\lab\0311\0520\results\from_second_model\track_b\ds-llama-8b__bf16\init\redteam\baseline\ds-llama-8b\all_results_long.csv,absent_from_clean_csv
B::ds-llama-8b__bf16::init::6::26::40::49701a6c2077773d,B,init,ds-llama-8b__bf16,C:\Users\jerry\Desktop\lab\0311\0520\results\from_second_model\track_b\ds-llama-8b__bf16\init\redteam\baseline\ds-llama-8b\all_results_long.csv,absent_from_clean_csv
B::ds-llama-8b__bf16::init::6::299::40::f08bc5d2f61335bd,B,init,ds-llama-8b__bf16,C:\Users\jerry\Desktop\lab\0311\0520\results\from_second_model\track_b\ds-llama-8b__bf16\init\redteam\baseline\ds-llama-8b\all_results_long.csv,absent_from_clean_csv
B::ds-llama-8b__bf16::init::7::26::40::c98b7b68ed7f495a,B,init,ds-llama-8b__bf16,C:\Users\jerry\Desktop\lab\0311\0520\results\from_second_model\track_b\ds-llama-8b__bf16\init\redteam\baseline\ds-llama-8b\all_results_long.csv,absent_from_clean_csv
B::ds-llama-8b__bf16::init::7::299::40::e7f7f8eda12e71fa,B,init,ds-llama-8b__bf16,C:\Users\jerry\Desktop\lab\0311\0520\results\from_second_model\track_b\ds-llama-8b__bf16\init\redteam\baseline\ds-llama-8b\all_results_long.csv,absent_from_clean_csv
B::ds-llama-8b__bf16::init::7::312::40::61c748b906d48159,B,init,ds-llama-8b__bf16,C:\Users\jerry\Desktop\lab\0311\0520\results\from_second_model\track_b\ds-llama-8b__bf16\init\redteam\baseline\ds-llama-8b\all_results_long.csv,absent_from_clean_csv
B::ds-llama-8b__bf16::init::7::78::40::07789b8118c2d975,B,init,ds-llama-8b__bf16,C:\Users\jerry\Desktop\lab\0311\0520\results\from_second_model\track_b\ds-llama-8b__bf16\init\redteam\baseline\ds-llama-8b\all_results_long.csv,absent_from_clean_csv
B::ds-llama-8b__bf16::init::7::91::40::57f22e3275cd030a,B,init,ds-llama-8b__bf16,C:\Users\jerry\Desktop\lab\0311\0520\results\from_second_model\track_b\ds-llama-8b__bf16\init\redteam\baseline\ds-llama-8b\all_results_long.csv,absent_from_clean_csv
B::ds-llama-8b__bf16::init::8::26::40::54f9edfb9ae557c1,B,init,ds-llama-8b__bf16,C:\Users\jerry\Desktop\lab\0311\0520\results\from_second_model\track_b\ds-llama-8b__bf16\init\redteam\baseline\ds-llama-8b\all_results_long.csv,absent_from_clean_csv
B::ds-llama-8b__bf16::init::8::286::40::dabf4de1b7249717,B,init,ds-llama-8b__bf16,C:\Users\jerry\Desktop\lab\0311\0520\results\from_second_model\track_b\ds-llama-8b__bf16\init\redteam\baseline\ds-llama-8b\all_results_long.csv,absent_from_clean_csv
B::ds-llama-8b__bf16::init::8::299::40::9281749e2823a526,B,init,ds-llama-8b__bf16,C:\Users\jerry\Desktop\lab\0311\0520\results\from_second_model\track_b\ds-llama-8b__bf16\init\redteam\baseline\ds-llama-8b\all_results_long.csv,absent_from_clean_csv
B::ds-llama-8b__bf16::init::9::26::40::79c26bf5aa801513,B,init,ds-llama-8b__bf16,C:\Users\jerry\Desktop\lab\0311\0520\results\from_second_model\track_b\ds-llama-8b__bf16\init\redteam\baseline\ds-llama-8b\all_results_long.csv,absent_from_clean_csv
B::ds-llama-8b__bf16::init::9::299::40::04d2b6a4fae773b8,B,init,ds-llama-8b__bf16,C:\Users\jerry\Desktop\lab\0311\0520\results\from_second_model\track_b\ds-llama-8b__bf16\init\redteam\baseline\ds-llama-8b\all_results_long.csv,absent_from_clean_csv
B::ds-qwen-7b__bf16::init::12::351::40::cff063a7dcc0f4b7,B,init,ds-qwen-7b__bf16,C:\Users\jerry\Desktop\lab\0311\0520\results\from_second_model\track_b\ds-qwen-7b__bf16\init\redteam\baseline\ds-qwen-7b\all_results_long.csv,invalid_clean_row
B::gpt-oss-20b__bf16::focus::10::429::58::325740cc7470c314,B,focus,gpt-oss-20b__bf16,C:\Users\jerry\Desktop\lab\0311\0520\results\from_second_model\track_b\gpt-oss-20b__bf16\focus\redteam\baseline\gpt-oss-20b\all_results_long.csv,absent_from_clean_csv
B::gpt-oss-20b__bf16::focus::10::442::59::c1f6ee4dc1f55f79,B,focus,gpt-oss-20b__bf16,C:\Users\jerry\Desktop\lab\0311\0520\results\from_second_model\track_b\gpt-oss-20b__bf16\focus\redteam\baseline\gpt-oss-20b\all_results_long.csv,absent_from_clean_csv
B::gpt-oss-20b__bf16::focus::12::273::54::663847871bdd602d,B,focus,gpt-oss-20b__bf16,C:\Users\jerry\Desktop\lab\0311\0520\results\from_second_model\track_b\gpt-oss-20b__bf16\focus\redteam\baseline\gpt-oss-20b\all_results_long.csv,absent_from_clean_csv
B::gpt-oss-20b__bf16::focus::12::286::55::094bfe277ee2bfc6,B,focus,gpt-oss-20b__bf16,C:\Users\jerry\Desktop\lab\0311\0520\results\from_second_model\track_b\gpt-oss-20b__bf16\focus\redteam\baseline\gpt-oss-20b\all_results_long.csv,absent_from_clean_csv
B::gpt-oss-20b__bf16::focus::12::299::55::6dda86b063de7942,B,focus,gpt-oss-20b__bf16,C:\Users\jerry\Desktop\lab\0311\0520\results\from_second_model\track_b\gpt-oss-20b__bf16\focus\redteam\baseline\gpt-oss-20b\all_results_long.csv,absent_from_clean_csv
B::gpt-oss-20b__bf16::focus::12::312::55::16f79b92ca42ae37,B,focus,gpt-oss-20b__bf16,C:\Users\jerry\Desktop\lab\0311\0520\results\from_second_model\track_b\gpt-oss-20b__bf16\focus\redteam\baseline\gpt-oss-20b\all_results_long.csv,absent_from_clean_csv
B::gpt-oss-20b__bf16::focus::3::299::55::6dda86b063de7942,B,focus,gpt-oss-20b__bf16,C:\Users\jerry\Desktop\lab\0311\0520\results\from_second_model\track_b\gpt-oss-20b__bf16\focus\redteam\baseline\gpt-oss-20b\all_results_long.csv,absent_from_clean_csv
B::gpt-oss-20b__bf16::focus::3::312::55::16f79b92ca42ae37,B,focus,gpt-oss-20b__bf16,C:\Users\jerry\Desktop\lab\0311\0520\results\from_second_model\track_b\gpt-oss-20b__bf16\focus\redteam\baseline\gpt-oss-20b\all_results_long.csv,absent_from_clean_csv
B::gpt-oss-20b__bf16::focus::3::429::58::325740cc7470c314,B,focus,gpt-oss-20b__bf16,C:\Users\jerry\Desktop\lab\0311\0520\results\from_second_model\track_b\gpt-oss-20b__bf16\focus\redteam\baseline\gpt-oss-20b\all_results_long.csv,absent_from_clean_csv
B::gpt-oss-20b__bf16::focus::3::442::59::c1f6ee4dc1f55f79,B,focus,gpt-oss-20b__bf16,C:\Users\jerry\Desktop\lab\0311\0520\results\from_second_model\track_b\gpt-oss-20b__bf16\focus\redteam\baseline\gpt-oss-20b\all_results_long.csv,absent_from_clean_csv
B::gpt-oss-20b__bf16::focus::4::286::55::094bfe277ee2bfc6,B,focus,gpt-oss-20b__bf16,C:\Users\jerry\Desktop\lab\0311\0520\results\from_second_model\track_b\gpt-oss-20b__bf16\focus\redteam\baseline\gpt-oss-20b\all_results_long.csv,absent_from_clean_csv
B::gpt-oss-20b__bf16::focus::4::312::55::16f79b92ca42ae37,B,focus,gpt-oss-20b__bf16,C:\Users\jerry\Desktop\lab\0311\0520\results\from_second_model\track_b\gpt-oss-20b__bf16\focus\redteam\baseline\gpt-oss-20b\all_results_long.csv,absent_from_clean_csv
B::gpt-oss-20b__bf16::focus::4::442::59::c1f6ee4dc1f55f79,B,focus,gpt-oss-20b__bf16,C:\Users\jerry\Desktop\lab\0311\0520\results\from_second_model\track_b\gpt-oss-20b__bf16\focus\redteam\baseline\gpt-oss-20b\all_results_long.csv,absent_from_clean_csv
B::gpt-oss-20b__bf16::focus::5::117::53::b1681abc4fcb43e2,B,focus,gpt-oss-20b__bf16,C:\Users\jerry\Desktop\lab\0311\0520\results\from_second_model\track_b\gpt-oss-20b__bf16\focus\redteam\baseline\gpt-oss-20b\all_results_long.csv,absent_from_clean_csv
B::gpt-oss-20b__bf16::focus::6::312::55::16f79b92ca42ae37,B,focus,gpt-oss-20b__bf16,C:\Users\jerry\Desktop\lab\0311\0520\results\from_second_model\track_b\gpt-oss-20b__bf16\focus\redteam\baseline\gpt-oss-20b\all_results_long.csv,absent_from_clean_csv
B::gpt-oss-20b__bf16::focus::8::299::55::6dda86b063de7942,B,focus,gpt-oss-20b__bf16,C:\Users\jerry\Desktop\lab\0311\0520\results\from_second_model\track_b\gpt-oss-20b__bf16\focus\redteam\baseline\gpt-oss-20b\all_results_long.csv,absent_from_clean_csv
B::gpt-oss-20b__bf16::focus::8::312::55::16f79b92ca42ae37,B,focus,gpt-oss-20b__bf16,C:\Users\jerry\Desktop\lab\0311\0520\results\from_second_model\track_b\gpt-oss-20b__bf16\focus\redteam\baseline\gpt-oss-20b\all_results_long.csv,absent_from_clean_csv
B::gpt-oss-20b__bf16::focus::9::299::55::6dda86b063de7942,B,focus,gpt-oss-20b__bf16,C:\Users\jerry\Desktop\lab\0311\0520\results\from_second_model\track_b\gpt-oss-20b__bf16\focus\redteam\baseline\gpt-oss-20b\all_results_long.csv,absent_from_clean_csv
B::gpt-oss-20b__bf16::focus::9::312::55::16f79b92ca42ae37,B,focus,gpt-oss-20b__bf16,C:\Users\jerry\Desktop\lab\0311\0520\results\from_second_model\track_b\gpt-oss-20b__bf16\focus\redteam\baseline\gpt-oss-20b\all_results_long.csv,absent_from_clean_csv
B::gpt-oss-20b__bf16::focus::9::442::59::c1f6ee4dc1f55f79,B,focus,gpt-oss-20b__bf16,C:\Users\jerry\Desktop\lab\0311\0520\results\from_second_model\track_b\gpt-oss-20b__bf16\focus\redteam\baseline\gpt-oss-20b\all_results_long.csv,absent_from_clean_csv
B::gpt-oss-20b__bf16::init::0::260::40::745260ab8d0fd47e,B,init,gpt-oss-20b__bf16,C:\Users\jerry\Desktop\lab\0311\0520\results\from_second_model\track_b\gpt-oss-20b__bf16\init\redteam\baseline\gpt-oss-20b\all_results_long.csv,absent_from_clean_csv
B::gpt-oss-20b__bf16::init::10::416::40::39436712902a3e68,B,init,gpt-oss-20b__bf16,C:\Users\jerry\Desktop\lab\0311\0520\results\from_second_model\track_b\gpt-oss-20b__bf16\init\redteam\baseline\gpt-oss-20b\all_results_long.csv,absent_from_clean_csv
B::gpt-oss-20b__bf16::init::1::0::40::8ecb9757e3b91c53,B,init,gpt-oss-20b__bf16,C:\Users\jerry\Desktop\lab\0311\0520\results\from_second_model\track_b\gpt-oss-20b__bf16\init\redteam\baseline\gpt-oss-20b\all_results_long.csv,absent_from_clean_csv
B::gpt-oss-20b__bf16::init::2::104::40::17ce9b98fadb7b0e,B,init,gpt-oss-20b__bf16,C:\Users\jerry\Desktop\lab\0311\0520\results\from_second_model\track_b\gpt-oss-20b__bf16\init\redteam\baseline\gpt-oss-20b\all_results_long.csv,absent_from_clean_csv
B::gpt-oss-20b__bf16::init::2::78::40::ffb51864d30d038c,B,init,gpt-oss-20b__bf16,C:\Users\jerry\Desktop\lab\0311\0520\results\from_second_model\track_b\gpt-oss-20b__bf16\init\redteam\baseline\gpt-oss-20b\all_results_long.csv,absent_from_clean_csv
B::gpt-oss-20b__bf16::init::3::0::40::8ecb9757e3b91c53,B,init,gpt-oss-20b__bf16,C:\Users\jerry\Desktop\lab\0311\0520\results\from_second_model\track_b\gpt-oss-20b__bf16\init\redteam\baseline\gpt-oss-20b\all_results_long.csv,absent_from_clean_csv
B::gpt-oss-20b__bf16::init::3::78::40::ffb51864d30d038c,B,init,gpt-oss-20b__bf16,C:\Users\jerry\Desktop\lab\0311\0520\results\from_second_model\track_b\gpt-oss-20b__bf16\init\redteam\baseline\gpt-oss-20b\all_results_long.csv,absent_from_clean_csv
B::gpt-oss-20b__bf16::init::5::156::40::817cf1062c0e5237,B,init,gpt-oss-20b__bf16,C:\Users\jerry\Desktop\lab\0311\0520\results\from_second_model\track_b\gpt-oss-20b__bf16\init\redteam\baseline\gpt-oss-20b\all_results_long.csv,absent_from_clean_csv
B::gpt-oss-20b__bf16::init::9::0::40::8ecb9757e3b91c53,B,init,gpt-oss-20b__bf16,C:\Users\jerry\Desktop\lab\0311\0520\results\from_second_model\track_b\gpt-oss-20b__bf16\init\redteam\baseline\gpt-oss-20b\all_results_long.csv,absent_from_clean_csv
B::gpt-oss-20b__bf16::init::9::468::40::f107ff98b7fffe8a,B,init,gpt-oss-20b__bf16,C:\Users\jerry\Desktop\lab\0311\0520\results\from_second_model\track_b\gpt-oss-20b__bf16\init\redteam\baseline\gpt-oss-20b\all_results_long.csv,absent_from_clean_csv
